time,short distance,hyper volume
3.724074,0.574212,0.490957
3.730518,0.573873,0.490255
3.732342,0.572649,0.486005
3.721437,0.577676,0.491783
3.727836,0.577059,0.490229

cycle : 100, pop_size : 128
0.471590,0.582754,0.482550
0.470969,0.580083,0.484917
0.471936,0.574318,0.482082
0.470906,0.575159,0.484746
0.469358,0.579374,0.486779
0.469075,0.575806,0.485615
0.471578,0.583548,0.482855
0.470543,0.584425,0.483277
0.471527,0.574018,0.482507
0.471661,0.578667,0.475177

cycle : 100, pop_size : 256
0.930969,0.576538,0.493803
0.923876,0.583314,0.488362
0.923834,0.575969,0.491596
0.924193,0.568040,0.494363
0.923777,0.574109,0.490073
0.923555,0.575060,0.486053
0.923986,0.578983,0.486479
0.923963,0.579195,0.489402
0.924253,0.571135,0.494458
0.923682,0.577893,0.490279

cycle : 100, pop_size : 512
1.828832,0.570194,0.491564
1.828910,0.576038,0.496551
1.827820,0.574474,0.494388
1.830432,0.569229,0.494859
1.827973,0.567565,0.494130
1.829988,0.575909,0.500232
1.827989,0.576101,0.494242
1.836835,0.568411,0.498943
1.829035,0.571535,0.498543
1.828954,0.567425,0.492692

cycle : 100, pop_size : 1024
3.637428,0.570184,0.494026
3.638332,0.568240,0.499486
3.637376,0.569586,0.500070
3.640068,0.569651,0.499342
3.638406,0.570578,0.494003
3.638877,0.566971,0.495172
3.637846,0.569929,0.494655
3.640810,0.568768,0.499083
3.638014,0.569089,0.493774
3.637244,0.567391,0.494111

cycle : 100, pop_size : 2048
7.281782,0.565636,0.498384
7.294974,0.569954,0.494504
7.290168,0.569975,0.500927
7.280414,0.567071,0.509040
7.280372,0.563926,0.500182
7.279310,0.566654,0.500431
7.284438,0.562788,0.499910
7.301580,0.566087,0.495775
7.283216,0.568869,0.496814
7.283779,0.567054,0.495476

cycle : 200, pop_size : 128
0.931210,0.578459,0.493155
0.931212,0.572763,0.489311
0.932340,0.575448,0.484291
0.934088,0.573963,0.491693
0.929877,0.575150,0.497575
0.931131,0.574089,0.489603
0.930898,0.577300,0.495457
0.932733,0.580277,0.488096
0.933057,0.575243,0.495436
0.932832,0.570231,0.486166

cycle : 200, pop_size : 256
1.834950,0.566271,0.493374
1.827196,0.566621,0.494540
1.827841,0.573638,0.495225
1.828008,0.565645,0.493592
1.827661,0.567731,0.498831
1.828282,0.565425,0.500743
1.835276,0.573439,0.497920
1.828253,0.567615,0.497457
1.827310,0.569993,0.493843
1.827913,0.565193,0.500723

cycle : 200, pop_size : 512
3.622546,0.561666,0.502682
3.621156,0.562627,0.496349
3.620880,0.564823,0.500998
3.620282,0.560344,0.496606
3.621242,0.566273,0.499386
3.619045,0.562863,0.496372
3.620703,0.564123,0.502853
3.619600,0.563087,0.498088
3.621391,0.565146,0.499673
3.622043,0.564327,0.498173

cycle : 200, pop_size : 1024
7.204082,0.560547,0.501850
7.199765,0.561650,0.505663
7.200509,0.563010,0.505300
7.200647,0.564127,0.499590
7.200633,0.564306,0.499090
7.201034,0.561756,0.496095
7.200706,0.559748,0.501876
7.201987,0.560151,0.502384
7.199338,0.562249,0.507855
7.200948,0.558963,0.506332

cycle : 200, pop_size : 2048
14.386712,0.558755,0.504160
14.380731,0.560069,0.507618
14.372637,0.557584,0.505492
14.375693,0.560380,0.507164
14.379706,0.558830,0.504787
14.388616,0.557787,0.502778
14.375215,0.560701,0.508009
14.373281,0.562302,0.508025
14.377812,0.562871,0.505588
14.387403,0.556537,0.508114

cycle : 400, pop_size : 128
1.851972,0.571588,0.496849
1.854013,0.568768,0.495496
1.860529,0.559635,0.499934
1.851838,0.567584,0.497290
1.854929,0.569585,0.495246
1.862471,0.565375,0.493815
1.853817,0.566909,0.504653
1.854772,0.563225,0.505843
1.854167,0.569564,0.501530
1.852927,0.572282,0.503387

cycle : 400, pop_size : 256
3.643235,0.565262,0.504111
3.637307,0.562427,0.506606
3.635889,0.557460,0.504852
3.635319,0.555562,0.506777
3.635723,0.555200,0.505707
3.636045,0.564904,0.500613
3.635092,0.560847,0.498943
3.635470,0.561701,0.505939
3.635226,0.560820,0.504521
3.635827,0.561317,0.500478

cycle : 400, pop_size : 512
7.204526,0.557240,0.508817
7.206061,0.552236,0.512805
7.204875,0.555978,0.508756
7.204473,0.558425,0.505146
7.203400,0.555885,0.509677
7.204652,0.555409,0.508547
7.203476,0.558190,0.506740
7.204834,0.554357,0.509352
7.202511,0.558114,0.504746
7.203059,0.562433,0.502673

cycle : 400, pop_size : 1024
14.329613,0.552213,0.510292
14.332223,0.552932,0.509566
14.330104,0.556270,0.509632
14.324663,0.553427,0.506546
14.332789,0.545874,0.507564
14.328912,0.552900,0.514502
14.332600,0.559450,0.515141
14.335000,0.553909,0.516616
14.331399,0.549433,0.507921
14.330635,0.554374,0.511558

cycle : 400, pop_size : 2048
28.558046,0.547011,0.517464
28.552900,0.551022,0.517863
28.553764,0.550603,0.515429
28.540693,0.552727,0.511995
28.541695,0.555780,0.515556
28.553766,0.548586,0.516626
28.550112,0.551785,0.514848
28.560287,0.546053,0.518489
28.553247,0.547113,0.512284
28.545025,0.544821,0.521357

cycle : 800, pop_size : 128
3.695846,0.557654,0.506828
3.695447,0.561683,0.500115
3.697070,0.566694,0.510290
3.699093,0.559861,0.497352
3.698073,0.561888,0.501830
3.694870,0.559291,0.500929
3.695320,0.556191,0.507325
3.694097,0.560288,0.509188
3.695374,0.561974,0.507313
3.698117,0.559315,0.508611

cycle : 800, pop_size : 256
7.252851,0.557031,0.510068
7.252923,0.556304,0.512493
7.251164,0.555119,0.508942
7.253654,0.552595,0.507130
7.253699,0.554182,0.514575
7.252815,0.545226,0.504707
7.254360,0.559395,0.507766
7.251728,0.558049,0.508478
7.252398,0.548937,0.509621
7.253893,0.556375,0.506362

cycle : 800, pop_size : 512
14.371984,0.553813,0.518491
14.370535,0.544150,0.517459
14.372209,0.550463,0.512742
14.371669,0.547776,0.520356
14.375263,0.548422,0.516019
14.372552,0.548536,0.511931
14.375637,0.550048,0.513644
14.373703,0.547553,0.518647
14.373482,0.554698,0.517867
14.370335,0.549472,0.522247

cycle : 800, pop_size : 1024
28.583422,0.546574,0.516095
28.589855,0.543483,0.522694
28.591007,0.539427,0.523073
28.587482,0.545592,0.517162
28.588448,0.546825,0.519477
28.587397,0.545922,0.519513
28.584724,0.542698,0.523240
28.592348,0.545081,0.511524
28.582567,0.542409,0.523366
28.589567,0.543809,0.516131

cycle : 800, pop_size : 2048
56.875832,0.539458,0.526709
56.876900,0.543751,0.526857
56.862156,0.543243,0.523844
56.870174,0.544860,0.524144
56.863308,0.538621,0.524223
56.908478,0.533952,0.523708
56.875320,0.537336,0.526986
56.887726,0.540421,0.519390
56.862247,0.539593,0.521028
56.873798,0.542410,0.523700

cycle : 1600, pop_size : 128
7.383811,0.562063,0.500457
7.381793,0.563120,0.510552
7.380707,0.561933,0.507938
7.380783,0.557452,0.511436
7.379741,0.560678,0.506222
7.382118,0.558416,0.514421
7.384406,0.559323,0.500456
7.381464,0.556679,0.503797
7.383324,0.555199,0.506955
7.382173,0.550720,0.511005

cycle : 1600, pop_size : 256
14.487860,0.548825,0.510325
14.492002,0.546588,0.522367
14.486467,0.546199,0.519570
14.486721,0.542976,0.519146
14.486723,0.546879,0.518063
14.485881,0.540714,0.520542
14.485323,0.549040,0.522071
14.483235,0.549276,0.511812
14.484228,0.549908,0.515849
14.485230,0.545460,0.521350

cycle : 1600, pop_size : 512
28.708286,0.540114,0.525682
28.706467,0.541911,0.522364
28.708149,0.543011,0.522066
28.710482,0.540560,0.525675
28.709156,0.539988,0.525509
28.709064,0.545065,0.525916
28.706923,0.539304,0.525260
28.701023,0.545975,0.525637
28.706427,0.544162,0.525326
28.713692,0.541300,0.525060

cycle : 1600, pop_size : 1024
57.104210,0.539209,0.523735
57.097675,0.535489,0.527861
57.098003,0.541054,0.528229
57.099243,0.538154,0.525101
57.094097,0.533876,0.529987
57.092815,0.538345,0.524960
57.098251,0.540185,0.527496
57.098740,0.538903,0.528421
57.107193,0.539994,0.520514
57.104450,0.540072,0.526297

cycle : 1600, pop_size : 2048
113.559296,0.534885,0.528750
113.531189,0.530830,0.532856
113.543785,0.535202,0.534919
113.571381,0.531746,0.535142
113.531410,0.533835,0.537216
113.535751,0.533098,0.535526
113.525993,0.532326,0.534509
113.546837,0.535061,0.534910
113.551636,0.529849,0.528681
113.538788,0.530594,0.535458
