time,short distance,hyper volume
4.533144,0.590134,0.493991
4.527159,0.586390,0.495688
4.532590,0.586275,0.491394
4.534606,0.586713,0.491107
4.529673,0.591536,0.489019

cycle : 100, pop_size : 128
0.576955,0.591386,0.481923
0.570054,0.595365,0.482943
0.568348,0.590327,0.491284
0.567514,0.592389,0.481295
0.572424,0.596294,0.487775
0.570252,0.595271,0.484166
0.568450,0.587272,0.481938
0.568739,0.591599,0.484734
0.569392,0.594351,0.485455
0.578362,0.594689,0.482347

cycle : 100, pop_size : 256
1.120742,0.586186,0.486888
1.121059,0.587612,0.495540
1.120479,0.589570,0.483072
1.120759,0.585767,0.488217
1.119223,0.587013,0.490631
1.120776,0.582875,0.483687
1.120025,0.586424,0.492480
1.119872,0.585870,0.492560
1.120349,0.586923,0.484515
1.127931,0.585686,0.492219

cycle : 100, pop_size : 512
2.222515,0.581844,0.494663
2.221893,0.582894,0.497432
2.223902,0.582969,0.495386
2.222576,0.578227,0.490905
2.222674,0.585719,0.493710
2.222586,0.583446,0.491107
2.219880,0.579978,0.488617
2.221738,0.581534,0.488003
2.220963,0.583615,0.497220
2.222794,0.585572,0.494586

cycle : 100, pop_size : 1024
4.426824,0.583469,0.500772
4.427483,0.581009,0.495213
4.425694,0.581189,0.493185
4.427039,0.578577,0.491198
4.426132,0.583663,0.498989
4.424198,0.579675,0.498846
4.424303,0.580889,0.496150
4.430483,0.579444,0.494855
4.425558,0.579846,0.496688
4.429051,0.577263,0.496336

cycle : 100, pop_size : 2048
8.872932,0.573428,0.500245
8.871928,0.581685,0.495923
8.870278,0.581821,0.503904
8.868303,0.582742,0.495293
8.868340,0.574567,0.497907
8.864983,0.582635,0.498417
8.866086,0.581457,0.500518
8.860659,0.578636,0.500175
8.870183,0.579016,0.497270
8.853346,0.577489,0.498798

cycle : 200, pop_size : 128
1.125909,0.591192,0.489532
1.129361,0.584414,0.491460
1.127330,0.586582,0.491475
1.125998,0.591173,0.494550
1.132708,0.591665,0.491317
1.126101,0.588243,0.489497
1.124884,0.580820,0.491735
1.126743,0.583256,0.487290
1.126000,0.583682,0.492319
1.127821,0.589956,0.491249

cycle : 200, pop_size : 256
2.217293,0.582725,0.489175
2.216142,0.583963,0.490797
2.217463,0.576365,0.499260
2.216759,0.580783,0.495693
2.215837,0.584041,0.496349
2.217050,0.578440,0.502954
2.216096,0.583131,0.494529
2.217133,0.588924,0.495726
2.217579,0.585343,0.495939
2.217765,0.580329,0.498215

cycle : 200, pop_size : 512
4.400396,0.578029,0.499410
4.397797,0.580096,0.503408
4.399770,0.573499,0.500774
4.399273,0.573751,0.502873
4.402513,0.577362,0.500636
4.401078,0.575705,0.496098
4.397977,0.573257,0.503238
4.399209,0.583976,0.501653
4.399485,0.577383,0.502136
4.401226,0.572289,0.495114

cycle : 200, pop_size : 1024
8.755822,0.574409,0.500679
8.756600,0.572709,0.501747
8.751570,0.571573,0.502487
8.754409,0.573120,0.500613
8.756113,0.576661,0.503570
8.755534,0.569484,0.503432
8.749838,0.575025,0.504744
8.754090,0.570614,0.497998
8.754402,0.573137,0.500958
8.754127,0.573094,0.506774

cycle : 200, pop_size : 2048
17.504042,0.572749,0.505173
17.512390,0.572448,0.504286
17.513100,0.575375,0.504192
17.504894,0.570301,0.508569
17.511333,0.573350,0.500625
17.509991,0.567937,0.509279
17.500938,0.564359,0.504559
17.510296,0.569148,0.505400
17.514271,0.569062,0.507299
17.495741,0.567852,0.507641

cycle : 400, pop_size : 128
2.240508,0.578667,0.499857
2.240930,0.581665,0.504649
2.242654,0.583203,0.499866
2.240757,0.578184,0.495568
2.241685,0.583364,0.493735
2.241598,0.580587,0.500298
2.239921,0.579740,0.497099
2.242241,0.578306,0.497067
2.241228,0.579914,0.499783
2.243108,0.583746,0.501587

cycle : 400, pop_size : 256
4.410593,0.569124,0.502842
4.410843,0.577650,0.500076
4.409862,0.576782,0.500301
4.412064,0.577219,0.504260
4.412623,0.574543,0.501847
4.411654,0.578375,0.506060
4.413320,0.577884,0.497901
4.412323,0.577302,0.503158
4.412124,0.573223,0.508034
4.409595,0.575439,0.506451

cycle : 400, pop_size : 512
8.750620,0.572856,0.507285
8.754437,0.567512,0.507223
8.755539,0.564238,0.503716
8.755469,0.572704,0.501538
8.754231,0.575279,0.504202
8.753299,0.567866,0.506030
8.753848,0.566762,0.500505
8.754202,0.569871,0.512402
8.751530,0.568892,0.504587
8.755548,0.576923,0.504395

cycle : 400, pop_size : 1024
17.414297,0.567567,0.513371
17.411680,0.561152,0.506769
17.411636,0.568483,0.504584
17.408886,0.567021,0.513940
17.405214,0.569029,0.510707
17.416948,0.567956,0.504766
17.411562,0.564403,0.512846
17.411324,0.565058,0.509039
17.414957,0.570300,0.512068
17.416452,0.567456,0.503627

cycle : 400, pop_size : 2048
34.743370,0.565987,0.508715
34.750408,0.557500,0.520000
34.764606,0.565163,0.518896
34.771851,0.564112,0.513553
34.754719,0.564208,0.513224
34.783825,0.558016,0.513612
34.774265,0.565316,0.515713
34.763069,0.557568,0.512539
34.745594,0.564831,0.518239
34.772316,0.566877,0.513593

cycle : 800, pop_size : 128
4.469114,0.571225,0.504136
4.469211,0.573064,0.505072
4.468240,0.577425,0.506601
4.469124,0.577770,0.502970
4.468102,0.575323,0.498139
4.470922,0.572142,0.497377
4.471842,0.575759,0.501907
4.470456,0.573247,0.503249
4.469331,0.570921,0.501247
4.469317,0.575151,0.509163

cycle : 800, pop_size : 256
8.803718,0.564456,0.509264
8.799760,0.561846,0.514466
8.803097,0.571931,0.513669
8.803077,0.564161,0.514296
8.800051,0.571672,0.502987
8.797529,0.564174,0.512990
8.802543,0.566730,0.509876
8.803608,0.569913,0.503977
8.798408,0.566983,0.507073
8.799943,0.571639,0.502019

cycle : 800, pop_size : 512
17.462759,0.561723,0.511386
17.463413,0.565088,0.515055
17.459137,0.563907,0.515497
17.460997,0.563745,0.515824
17.456337,0.563336,0.511838
17.459797,0.559998,0.514500
17.459776,0.562797,0.515629
17.463213,0.562138,0.519127
17.464087,0.564525,0.511127
17.466894,0.561317,0.513599

cycle : 800, pop_size : 1024
34.735168,0.557885,0.514754
34.745537,0.557267,0.524135
34.737072,0.559383,0.510713
34.738194,0.560926,0.523344
34.741604,0.556870,0.519869
34.748478,0.553173,0.521172
34.737972,0.563363,0.510253
34.729382,0.559682,0.517028
34.740128,0.560527,0.522167
34.755253,0.559121,0.522782

cycle : 800, pop_size : 2048
69.231926,0.551308,0.525608
69.237823,0.555458,0.517956
69.224983,0.551250,0.520277
69.232605,0.551068,0.524848
69.257103,0.550771,0.518569
69.220505,0.557133,0.524219
69.221977,0.555327,0.518025
69.227226,0.554263,0.521958
69.225937,0.556063,0.526530
69.206177,0.557743,0.525319

cycle : 1600, pop_size : 128
8.926052,0.568239,0.506760
8.926052,0.570060,0.508501
8.925817,0.569829,0.504025
8.925797,0.573594,0.507651
8.927822,0.567287,0.509666
8.925596,0.570410,0.497768
8.927874,0.569653,0.503918
8.926317,0.565762,0.505232
8.927134,0.570107,0.497179
8.925766,0.572353,0.512644

cycle : 1600, pop_size : 256
17.583220,0.563957,0.519124
17.583622,0.559845,0.518179
17.580744,0.561301,0.515896
17.578653,0.561578,0.516039
17.577257,0.563599,0.518126
17.583080,0.558984,0.518091
17.579151,0.558260,0.525402
17.578352,0.561221,0.517723
17.580648,0.564071,0.520041
17.583143,0.559799,0.514149

cycle : 1600, pop_size : 512
34.881779,0.558141,0.514648
34.872265,0.557193,0.519630
34.894745,0.550843,0.524072
34.887707,0.557874,0.521002
34.886169,0.559617,0.517727
34.881390,0.562152,0.524108
34.891506,0.556874,0.523033
34.878536,0.557388,0.520754
34.880676,0.552977,0.524259
34.883568,0.560165,0.524807

cycle : 1600, pop_size : 1024
69.398338,0.553632,0.528817
69.408592,0.556366,0.526125
69.427155,0.551056,0.520125
69.409950,0.549633,0.523532
69.405296,0.547357,0.528996
69.396118,0.555592,0.526735
69.420845,0.555686,0.525727
69.419441,0.553239,0.527121
69.407860,0.550987,0.531508
69.403908,0.555368,0.524324

cycle : 1600, pop_size : 2048
138.104446,0.546278,0.523499
138.115540,0.546204,0.528586
138.099762,0.549199,0.529233
138.110809,0.543610,0.528285
138.061615,0.545189,0.534651
138.075928,0.551482,0.529201
138.165527,0.549808,0.524297
138.075119,0.548613,0.526679
138.131714,0.543951,0.529704
138.101578,0.545956,0.526816
